Unnamed: 0,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,updated,isFake,timestamp,crawled_at,test_set_1,test_set_2
185,1658247169,????P?????,kazesira,59092,85,59,662,1,Fri Aug 09 17:18:43 +0000 2013,http://t.co/HANNhrHyo3,ja,Tokyo,????�?????,,,,http://pbs.twimg.com/profile_images/565387674089824256/0OJZ1AYZ_normal.jpeg,https://pbs.twimg.com/profile_banners/1658247169/1423636383,1.0,https://pbs.twimg.com/profile_background_images/565398485101342720/88cBVaBd.png,333333,https://pbs.twimg.com/profile_images/565387674089824256/0OJZ1AYZ_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/565398485101342720/88cBVaBd.png,C0DEED,B30092,32400.0,,,,,,???????!????!,,,15-03-2016 16:06,0.0,09-08-2013 19:18,02-05-2015 11:02,0.0,0.0
4559,616805636,Cammie Rosa,rosaqkz,31,14,351,0,0,Sun Jun 24 05:29:39 +0000 2012,,en,,Castle Of Quotes,1.0,,,http://a0.twimg.com/profile_images/3237772801/ff5e69f3c1a54d27115752a3f964f3c0_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3237772801/ff5e69f3c1a54d27115752a3f964f3c0_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
5680,317273582,Mark Mahmod,Mark_M_311,7847,388,513,1320,3,Tue Jun 14 17:56:17 +0000 2011,,en,Atlantic Time (Canada),"Mahanoy City, PA",,,,http://pbs.twimg.com/profile_images/570403783092346880/0os4TVjI_normal.jpeg,https://pbs.twimg.com/profile_banners/317273582/1429185815,1.0,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/570403783092346880/0os4TVjI_normal.jpeg,181A1E,,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,-10800.0,,,,,,Go confidently in the direction of your dreams. Live the life you have imagined.                                              - Henry David Thoreau.,,,15-03-2016 15:58,0.0,14-06-2011 19:56,01-05-2015 20:36,0.0,0.0
2706,2527442282,Jean Clifford,iamjeannnnn,251,114,164,185,0,Tue May 27 13:09:31 +0000 2014,,en,Nuku'alofa,,,,1.0,http://pbs.twimg.com/profile_images/585082904008499200/JEWKghBF_normal.jpg,https://pbs.twimg.com/profile_banners/2527442282/1428329418,1.0,https://pbs.twimg.com/profile_background_images/571160200631959552/lHtmDQ7S.png,0,https://pbs.twimg.com/profile_images/585082904008499200/JEWKghBF_normal.jpg,0,1.0,0,http://pbs.twimg.com/profile_background_images/571160200631959552/lHtmDQ7S.png,0,4A913C,46800.0,,,,,,ParaSos,,,15-03-2016 16:05,0.0,27-05-2014 15:09,01-05-2015 17:34,1.0,0.0
4047,1176268088,Berniece Radcliffe,RadcliffekvkBer,12,10,184,0,0,Wed Feb 13 17:33:08 +0000 2013,,en,,behind you,1.0,,,http://a0.twimg.com/profile_images/3301970162/8f602131c7ace7b83b0dcf36031dfa96_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301970162/8f602131c7ace7b83b0dcf36031dfa96_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,1D&TheOnlyWayIsEss!,,,12-06-2013 18:38,1.0,,,,
3588,461581109,Obscurica,Obscurica,74334,2546,1224,60,67,Wed Jan 11 23:33:27 +0000 2012,http://t.co/LEHMBoU6A3,en,Urumqi,"Taipei, Taiwan",,,1.0,http://pbs.twimg.com/profile_images/572061385383636992/Pb9yxCOK_normal.jpeg,https://pbs.twimg.com/profile_banners/461581109/1410045976,1.0,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/572061385383636992/Pb9yxCOK_normal.jpeg,181A1E,,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,FA743E,28800.0,,,,,,"@pcgamer columnist, @LoLeSports contributor. Bad at Mandarin. Send inquiries to obscurica.esports@gmail.com WARNING: RANTS ABOUT ESPORTS AND POLITICS",,,15-03-2016 15:59,0.0,12-01-2012 00:33,02-05-2015 11:30,0.0,0.0
2150,3037199234,Lions_Ebooks,Lions_Ebooks,607,11,8,17,0,Mon Feb 23 02:28:38 +0000 2015,,en,,,1.0,,,http://pbs.twimg.com/profile_images/569686273552437248/-TRPF6mK_normal.png,,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/569686273552437248/-TRPF6mK_normal.png,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,15-03-2016 15:58,0.0,23-02-2015 03:28,02-05-2015 01:26,0.0,0.0
4980,616322025,Louella Holman,louellahol,42,19,473,0,0,Sat Jun 23 16:13:00 +0000 2012,,en,,"18.468942,-69.994121",1.0,,,http://a0.twimg.com/profile_images/3246981231/7f116ae2214d37fbc5c8fb92afcfae2b_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3246981231/7f116ae2214d37fbc5c8fb92afcfae2b_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
1679,1213023985,Jen Callaway,CallawayydjJen,3,0,39,0,0,Sat Feb 23 17:53:51 +0000 2013,,en,,,1.0,,,http://a0.twimg.com/profile_images/3533600392/32ea4d59d8fe80ef6f7f4cee6b59b55d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3533600392/32ea4d59d8fe80ef6f7f4cee6b59b55d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Iformation on Nutrition, Health, Eating Disorder, Vitamis, Minerals, Supplements, Weight Loss, Diets,",,,12-06-2013 18:38,1.0,,,,
3045,618479530,Richie Rosario,rosarioaxeub,29,19,313,0,0,Mon Jun 25 22:02:42 +0000 2012,,en,,S�o paulo,1.0,,,http://a0.twimg.com/profile_images/3001630573/04555303fa4b41516a81398c21eec7a8_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3001630573/04555303fa4b41516a81398c21eec7a8_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Ordem e proresso blablablaba,,,12-06-2013 18:38,1.0,,,,
3573,1174529258,Beatrice Lemmons,LemmonsbwoBeatr,23,12,213,0,0,Wed Feb 13 09:12:24 +0000 2013,,en,,Rio de Janeiro - RJ.,1.0,,,http://a0.twimg.com/profile_images/3308284112/7e6d8b09f0a87269ebb0e40bc88fed2f_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3308284112/7e6d8b09f0a87269ebb0e40bc88fed2f_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,I'm A Hug  Kvin Harvick Fan hope to meet Kevin and DeLana Harvick one day,,,12-06-2013 18:38,1.0,,,,
3482,1127314142,Mariana Head,MarianaHead5,20,12,246,0,0,Mon Jan 28 07:35:16 +0000 2013,,en,,Square Mile - London,1.0,,,http://a0.twimg.com/profile_images/3302936072/750f14992b3583cd0c8c1f9311345bb7_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3302936072/750f14992b3583cd0c8c1f9311345bb7_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Its all about Fun and asti, Thousands of World's most Amazing videos, photos, Facts, News, Ideas, Quotes, Places, Funn Animals, Funny Pictures, Fun & More.?",,,12-06-2013 18:38,1.0,,,,
1573,124359379,Cyrine Calagos,Cyrinecal,6095,710,373,539,6,Fri Mar 19 04:20:07 +0000 2010,http://t.co/pPrVMi1Xk0,en,Pacific Time (US & Canada),Philippines,,,1.0,http://pbs.twimg.com/profile_images/586870773391831040/FTPzex2X_normal.jpg,https://pbs.twimg.com/profile_banners/124359379/1424250536,1.0,https://pbs.twimg.com/profile_background_images/691492818/763e9daab42fc98282223fc62263f620.jpeg,3D1957,https://pbs.twimg.com/profile_images/586870773391831040/FTPzex2X_normal.jpg,FFFFFF,1.0,7AC3EE,http://pbs.twimg.com/profile_background_images/691492818/763e9daab42fc98282223fc62263f620.jpeg,642D8B,FF0000,-25200.0,,,,,,DPM ??,,,15-03-2016 15:55,0.0,19-03-2010 05:20,02-05-2015 08:56,1.0,0.0
3496,2473550875,struthyb,struthboom,297,7,122,195,0,Fri May 02 06:18:34 +0000 2014,,en,,,1.0,,,http://pbs.twimg.com/profile_images/562161046165524480/UaUYs9OR_normal.jpeg,,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/562161046165524480/UaUYs9OR_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,15-03-2016 16:10,0.0,02-05-2014 08:18,01-05-2015 17:10,0.0,0.0
1623,616229068,Krysten Norman,krystennorman,64,19,556,0,0,Sat Jun 23 15:53:34 +0000 2012,,en,,"Orange, CA",1.0,,,http://a0.twimg.com/profile_images/3292638526/63f261900d22f14643488b81d9bffcb5_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3292638526/63f261900d22f14643488b81d9bffcb5_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,TVplus Content Creatr. #TeamBatman TeamFollowBack,,,11-06-2013 17:39,1.0,,,,
2277,221009412,carlos,carlosremis,0,6,612,0,0,Mon Nov 29 13:52:33 +0000 2010,,en,Central Time (US & Canada),,1.0,,,http://a0.twimg.com/profile_images/2355767686/vetton_ru_27__11__normal.jpg,,1.0,https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png,333333,https://twimg0-a.akamaihd.net/profile_images/2355767686/vetton_ru_27__11__normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-21600.0,,,,,,,,,12-06-2013 18:38,1.0,,,,
1824,1127005453,Merlene Valdez,MerleneValdez,17,7,242,0,0,Mon Jan 28 04:32:21 +0000 2013,,en,,Tim-buck-too,1.0,,,http://a0.twimg.com/profile_images/3303966605/ce83cd383d998f95428294ff3ecab828_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3303966605/ce83cd383d998f95428294ff3ecab828_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,HOA. My nme's Abi #rofl,,,12-06-2013 18:38,1.0,,,,
937,1129016887,Maryanna Best,MaryannaBest2,21,9,265,0,0,Mon Jan 28 19:35:22 +0000 2013,,en,,New York,1.0,,,http://a0.twimg.com/profile_images/3301322515/48e46e2fc9af88a778e21538b615a94b_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301322515/48e46e2fc9af88a778e21538b615a94b_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Who's to say thatyou're worhy enough to know about me ? I'm living BASICALLY. I'm nice enough to give you [2Fucks] & you've already lost one. #FuckYaFeelings,,,12-06-2013 18:38,1.0,,,,
5859,1174437858,Leslie Grossman,GrossmanoqbLesl,23,9,219,0,0,Wed Feb 13 08:44:28 +0000 2013,,en,,Bangkok,1.0,,,http://a0.twimg.com/profile_images/3305255938/d7ecca0faed1f75906462b4d774bd9dc_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305255938/d7ecca0faed1f75906462b4d774bd9dc_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,aterTreatment Specialist in Thailand,,,12-06-2013 18:38,1.0,,,,
5268,40812882,Meaghan Murphy,MeaghanMurphyLA,13251,1179,1211,4347,46,Mon May 18 04:25:18 +0000 2009,http://t.co/rgRY2Cl1Ql,en,Pacific Time (US & Canada),"Los Angeles, CA",,,1.0,http://pbs.twimg.com/profile_images/551089214519914496/sPdiYq2y_normal.jpeg,https://pbs.twimg.com/profile_banners/40812882/1400710738,1.0,https://pbs.twimg.com/profile_background_images/469242506480078848/Ok2DOquK.jpeg,333333,https://pbs.twimg.com/profile_images/551089214519914496/sPdiYq2y_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/469242506480078848/Ok2DOquK.jpeg,B1B6D7,39436B,-25200.0,,,,,,Proud pet parent,,,15-03-2016 15:58,0.0,18-05-2009 06:25,01-05-2015 17:53,0.0,0.0
5466,616287318,Maya Patterson,mayazgvw,59,28,615,0,0,Sat Jun 23 15:32:48 +0000 2012,,en,,Bournemouth,1.0,,,http://a0.twimg.com/profile_images/3210090952/442b4b0f2f417e13240decc2c8c8c910_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3210090952/442b4b0f2f417e13240decc2c8c8c910_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Never let the fear of striking ot, kee you from playing the game, follow me, i follow back :)",,,12-06-2013 18:38,1.0,,,,
2535,616317946,Jenice Hines,jenicewzh,49,22,478,0,0,Sat Jun 23 17:45:56 +0000 2012,,en,,"Cincinnati,Ohio",1.0,,,http://a0.twimg.com/profile_images/3231287472/9e98e4a9a435f0852fa3a818fddd1e39_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3231287472/9e98e4a9a435f0852fa3a818fddd1e39_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Hey ! my name is hoiri,,,11-06-2013 17:39,1.0,,,,
5371,13381912,Jyoti Mukhia,jytmkh,4231,692,2001,381,8,Tue Feb 12 08:50:10 +0000 2008,https://t.co/Yhn27cg3i8,en,New Delhi,"Darjeeling, India",,,1.0,http://pbs.twimg.com/profile_images/437613690083221504/2SbRXudP_normal.jpeg,https://pbs.twimg.com/profile_banners/13381912/1354354819,1.0,https://pbs.twimg.com/profile_background_images/610056711/4ofiyeghfcm02b38sf4e.jpeg,333333,https://pbs.twimg.com/profile_images/437613690083221504/2SbRXudP_normal.jpeg,D9B17E,,EADEAA,http://pbs.twimg.com/profile_background_images/610056711/4ofiyeghfcm02b38sf4e.jpeg,8B542B,9D582E,19800.0,,,,,,"I am a strategist, thinker, passionate, bibliophile, development worker,",,,15-03-2016 16:06,0.0,12-02-2008 09:50,01-05-2015 13:13,1.0,0.0
4036,618211732,Roseanne Allen,roseanneltn,26,12,278,0,0,Mon Jun 25 15:58:41 +0000 2012,,en,,Londrina,1.0,,,http://a0.twimg.com/profile_images/2999582481/3ca6c3d4e2d94c8e86b66b19ea88530d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2999582481/3ca6c3d4e2d94c8e86b66b19ea88530d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
5391,6834152,Tivon,Tivon,136700,2135,1799,2361,70,Fri Jun 15 14:09:19 +0000 2007,http://t.co/0oL5mGZ68T,en,Pacific Time (US & Canada),"Oakland, Cali",,,,http://pbs.twimg.com/profile_images/567867319347458048/5e_Rf96Z_normal.jpeg,,1.0,https://pbs.twimg.com/profile_background_images/3514307/icon.jpg,0099FF,https://pbs.twimg.com/profile_images/567867319347458048/5e_Rf96Z_normal.jpeg,888888,,CCCCCC,http://pbs.twimg.com/profile_background_images/3514307/icon.jpg,FFFFFF,0,-25200.0,,,,,,#tiv,,,15-03-2016 16:01,0.0,15-06-2007 16:09,01-05-2015 13:05,0.0,0.0
6751,923204785,Han??Nah,hanna_banana25,4459,794,1463,6552,0,Sat Nov 03 13:15:22 +0000 2012,,fil,,sunflower kid,,,,http://pbs.twimg.com/profile_images/576307255819173888/srfz9DDf_normal.jpeg,https://pbs.twimg.com/profile_banners/923204785/1430462540,1.0,https://pbs.twimg.com/profile_background_images/826020460/6bb0b220911dd749b1248d9a04fcbcfd.jpeg,3C3940,https://pbs.twimg.com/profile_images/576307255819173888/srfz9DDf_normal.jpeg,FFFFFF,1.0,95E8EC,http://pbs.twimg.com/profile_background_images/826020460/6bb0b220911dd749b1248d9a04fcbcfd.jpeg,FF6699,B40B43,,,,,,,� darren mariiish �,,,15-03-2016 16:05,0.0,03-11-2012 14:15,01-05-2015 20:00,0.0,0.0
363,100120312,anindya pikturenama,anindya0909,10964,656,575,1861,53,Tue Dec 29 03:21:26 +0000 2009,http://t.co/PxWNg0X8dr,en,,Kolkata  ,,,1.0,http://pbs.twimg.com/profile_images/482392593938931712/-JSiTuaX_normal.jpeg,https://pbs.twimg.com/profile_banners/100120312/1404010913,1.0,https://pbs.twimg.com/profile_background_images/405119183/twilk_background_4f1941acb1563.jpg,0,https://pbs.twimg.com/profile_images/482392593938931712/-JSiTuaX_normal.jpeg,FFFFFF,,F7DA93,http://pbs.twimg.com/profile_background_images/405119183/twilk_background_4f1941acb1563.jpg,0,CC001B,,,,,,,"Lifestyle #Blogger on #food, #travel and #photography from #Kolkata. Co owner of @kolkatafoodies. Mufasa to my Simba. Passionate #HR professional .",,,15-03-2016 16:02,0.0,29-12-2009 04:21,02-05-2015 04:44,0.0,0.0
5352,616220140,Cyndi Cohen,cyndictk,58,15,616,0,0,Sat Jun 23 15:43:49 +0000 2012,,en,,Chile,1.0,,,http://a0.twimg.com/profile_images/3218986163/549b761ee67fba08d4932aba4933809b_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3218986163/549b761ee67fba08d4932aba4933809b_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
244,75941893,iamtheSuperboy,superboy8500,24676,2049,379,24,23,Mon Sep 21 02:49:53 +0000 2009,http://t.co/QUcNn2lB7F,en,Central Time (US & Canada),"Dallas, Texas",,,,http://pbs.twimg.com/profile_images/550453713605640192/RbGLKhLy_normal.jpeg,https://pbs.twimg.com/profile_banners/75941893/1420073390,1.0,https://pbs.twimg.com/profile_background_images/411668822/CIMG4078.JPG,333333,https://pbs.twimg.com/profile_images/550453713605640192/RbGLKhLy_normal.jpeg,C0DEED,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/411668822/CIMG4078.JPG,C0DEED,0084B4,-18000.0,,,,,,Snapchat Superboy8500,,,15-03-2016 16:10,0.0,21-09-2009 04:49,02-05-2015 01:37,1.0,1.0
2541,604961774,Tito,titoelbambino98,11318,273,110,22533,0,Mon Jun 11 00:25:16 +0000 2012,,en,Pacific Time (US & Canada),"Imperial, California",,,1.0,http://pbs.twimg.com/profile_images/564901910042263552/MNZ9QAi1_normal.jpeg,https://pbs.twimg.com/profile_banners/604961774/1428339032,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/564901910042263552/MNZ9QAi1_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,03B1F0,-25200.0,,,,,,Criticism's worth some more than compliments,,,15-03-2016 16:10,0.0,11-06-2012 02:25,01-05-2015 16:05,1.0,0.0
1169,617047718,Anglea Hughes,angleapbwo,34,16,319,0,0,Sun Jun 24 11:49:38 +0000 2012,,en,,dihati pacar gue..gatau siapa,1.0,,,http://a0.twimg.com/profile_images/3303650442/e55f4425c285f7e7ed6670183af8dd5b_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3303650442/e55f4425c285f7e7ed6670183af8dd5b_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Part of 85 XXX| 49'12 | HS | #GALAU49 pn:27dab199,,,12-06-2013 18:38,1.0,,,,
2914,31290927,Jess Herbig,jherbig,842,219,356,47,4,Wed Apr 15 01:10:26 +0000 2009,,en,Central Time (US & Canada),"Wichita, Kansas",1.0,,,http://pbs.twimg.com/profile_images/3129604091/955e86171d073da456e6b94522c3e184_normal.jpeg,,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/3129604091/955e86171d073da456e6b94522c3e184_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-18000.0,,,,,,,,,15-03-2016 16:06,0.0,15-04-2009 03:10,01-05-2015 16:37,1.0,0.0
2964,616450851,Hilma Rivas,hilmauwax,41,23,431,0,0,Sat Jun 23 18:57:41 +0000 2012,,en,,"California, USA",1.0,,,http://a0.twimg.com/profile_images/3277626458/01a250f1e6255727ae333241caba86bb_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3277626458/01a250f1e6255727ae333241caba86bb_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,I am a very selfless selfish person...but goo to entertain everyone....,,,11-06-2013 17:39,1.0,,,,
1263,34589722,brendon naus,blondie24765,1,11,589,0,0,Thu Apr 23 11:38:30 +0000 2009,,en,,,1.0,,,http://a0.twimg.com/profile_images/2357259375/vetton_ru_297__4__normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2357259375/vetton_ru_297__4__normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
1509,68993180,Y_Mukai,Y_Mukai,12778,696,2000,94,5,Wed Aug 26 14:31:20 +0000 2009,https://t.co/v3F6eGBwaN,ja,Tokyo,???????,,,1.0,http://pbs.twimg.com/profile_images/1260551876/080610_2328_01_normal.jpg,https://pbs.twimg.com/profile_banners/68993180/1377300990,1.0,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/1260551876/080610_2328_01_normal.jpg,65B0DA,1.0,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,642D8B,FF0000,32400.0,,,,,,Hello!My name is Y_Mukai?I'm a Japanese?Welcome to my page?I want have many friends all of the world.I am sending infomation of Japan on Twitter.,,,15-03-2016 16:01,0.0,26-08-2009 16:31,02-05-2015 00:37,0.0,0.0
1227,1176037879,Margeret Bullington,BullingtonahrMa,15,15,207,0,0,Wed Feb 13 16:46:33 +0000 2013,,en,,,1.0,,,http://a0.twimg.com/profile_images/3305370568/9703d9d7de3f549e4ac566d8193783af_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305370568/9703d9d7de3f549e4ac566d8193783af_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,http://t.co/n6yqz6g8YN,,,12-06-2013 18:38,1.0,,,,
1598,1127946307,Hollis Gill,HollisGill,23,11,256,0,0,Mon Jan 28 12:37:46 +0000 2013,,en,,Wall Street.,1.0,,,http://a0.twimg.com/profile_images/3302544215/c48f62baeb88cc5f7e9a2c63d1eb5e58_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3302544215/c48f62baeb88cc5f7e9a2c63d1eb5e58_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,#MMG #ocNatio #FinallyFamous #ColeWorld #SODMG,,,12-06-2013 18:38,1.0,,,,
6028,60375971,JUDY REAVES,jreaves000,11,6,449,0,0,Sun Jul 26 19:27:26 +0000 2009,,en,Central Time (US & Canada),"HOFFMAN ESTATES, IL",1.0,,1.0,http://a0.twimg.com/profile_images/1899831701/JUDY_REAVES2_normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/1899831701/JUDY_REAVES2_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-21600.0,,,,,,,,,12-06-2013 18:38,1.0,,,,
4325,281711633,Santana $B,KhyMcfly,146442,2282,1787,10527,4,Wed Apr 13 20:31:18 +0000 2011,,en,Quito,,,,1.0,http://pbs.twimg.com/profile_images/594133690025926656/ilWysBzN_normal.jpg,https://pbs.twimg.com/profile_banners/281711633/1429996026,1.0,https://pbs.twimg.com/profile_background_images/456057916949159936/W3pmHQAv.jpeg,232323,https://pbs.twimg.com/profile_images/594133690025926656/ilWysBzN_normal.jpg,FFFFFF,1.0,A0A0A0,http://pbs.twimg.com/profile_background_images/456057916949159936/W3pmHQAv.jpeg,50505,0,-18000.0,,,,,,$UPR3M3 B0YZ,,,15-03-2016 15:57,0.0,13-04-2011 22:31,01-05-2015 18:04,0.0,0.0
